,Year,State,Overall_Homeless,average_debt,population,total_poverty_rate,total_drug_rate
48,2018,Wyoming,0.0011035240236661867,1.55,579054,0.0009757293792979584,0.00018133023863059405
49,2017,Alaska,0.002489935666540258,1.66,740983,0.0009703326527059326,0.00027261084262391986
50,2017,Alabama,0.000777574529175855,1.45,4877989,0.0009842170615800897,0.00016687204501691168
51,2017,Arkansas,0.0008212779911147508,1.28,3003855,0.0009724171106794436,0.00017444250804383033
52,2017,Arizona,0.0012694222887114916,1.78,7048088,0.0009904813901302028,0.00021239802908249727
53,2017,California,0.003343655470179625,1.78,39337785,0.0009977684305305956,0.0002398203152516086
54,2017,Colorado,0.0019475129245253293,1.78,5617421,0.000983903467445292,0.0003400136824354094
55,2017,Connecticut,0.0009476064267182499,1.45,3575324,0.0009937560903571256,0.00023941886105986477
56,2017,Delaware,0.0010376411097957913,1.45,957942,0.0010094556872963082,0.00022757118906990194
57,2017,Florida,0.00153453131652347,1.66,20977089,0.000996801796474239,0.0001881099899037469
58,2017,Georgia,0.0009766698399956764,1.45,10417031,0.0009820456519712766,0.00017365792614037532
59,2017,Iowa,0.0008766645015131688,1.175,3143734,0.0009711381433670915,0.00018258542230354096
60,2017,Idaho,0.0011844779313212133,1.95,1719745,0.0010059630933655862,0.00017909631951248587
61,2017,Illinois,0.0008449210020772474,1.175,12779893,0.0009859237475618927,0.0002069657390715243
62,2017,Indiana,0.000816263058257586,1.28,6662068,0.0009804763325742096,0.00019843688176103877
63,2017,Kansas,0.0007856698221713482,1.175,2910892,0.0009852649978082319,0.00017967001180394188
64,2017,Kentucky,0.0009033595999631923,1.175,4455590,0.0009864013520094982,0.00016922562444030982
65,2017,Louisiana,0.0007071525971115224,1.36,4673673,0.000970328904054691,0.00017309726204636054
66,2017,Massachusetts,0.0025591675457051445,1.28,6863560,0.0009884083478544662,0.00027391033224740514
67,2017,Maryland,0.0012021858648688013,1.95,6028186,0.0009915088884118704,0.00018778451759783124
68,2017,Maine,0.0017069151775453812,1.66,1335743,0.0009844708151193755,0.00029272098000887896
69,2017,Michigan,0.0009072090796684131,1.175,9976752,0.0009918057500076178,0.0002305359499765054
70,2017,Minnesota,0.0013768379161195436,1.28,5569283,0.0010089270019138909,0.00020505332553580056
71,2017,Missouri,0.0009878289395099176,1.28,6111382,0.0009798111131001138,0.00018686444408155144
72,2017,Mississippi,0.0004921967422728121,1.36,2990674,0.0009857309756931046,0.0001521396180259032
73,2017,Montana,0.00145085409664643,1.78,1053862,0.0009877953659966864,0.00025525163636225614
74,2017,North Carolina,0.0008721497723087678,1.55,10275758,0.0010023591446976466,0.0001716661680821989
